LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass_SubClass_150,MSSubClass_SubClass_190,MSSubClass_SubClass_50,MSSubClass_SubClass_60,MSSubClass_SubClass_85,MSZoning_A (agr),MSZoning_C (all),MSZoning_I (all),MSZoning_RL,MSZoning_RM,Alley_NoAlley,LotShape_IR2,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LotConfig_Corner,LotConfig_CulDSac,LandSlope_Gtl,Neighborhood_BrDale,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_Veenker,Condition1_Feedr,Condition1_PosA,Condition1_PosN,Condition2_Feedr,Condition2_PosA,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,HouseStyle_2.5Unf,HouseStyle_SFoyer,RoofStyle_Gambrel,RoofStyle_Shed,RoofMatl_WdShake,Exterior1st_BrkComm,Exterior1st_CemntBd,Exterior1st_ImStucc,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior2nd_Brk Cmn,Exterior2nd_ImStucc,Exterior2nd_Other,Exterior2nd_Stone,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_CBlock,MasVnrType_None,MasVnrType_Stone,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_NoBsmt,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_LwQ,Heating_GasA,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_CarPort,GarageType_NoGarage,GarageFinish_NoGarage,PavedDrive_P,PavedDrive_Y,MiscFeature_Othr,MiscFeature_TenC,SaleType_ConLw,SaleType_WD ,SaleCondition_Abnorml,SaleCondition_Alloca
9.03634406392822,1,6,5,1998,1998,3,3,4,0,0.0,0.0,6.672032945461067,6.672032945461067,4,6.672032945461067,6.517671272912276,0.0,7.290292882446598,0.0,2,1,3,1,3,7,0,1,4,1998.0,2.0,5.976350909297934,3,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,5,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.227885551191932,1,7,5,1990,1990,3,3,4,3,6.45833828334479,0.0,6.498282149476434,7.170888478512505,4,7.201916317531627,0.0,0.0,7.201916317531627,1.0,1,1,2,1,4,5,0,1,1,1990.0,2.0,6.2285110035911835,3,5.262690188904887,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8.82776136765472,1,8,5,1985,1985,4,3,4,2,5.910796644040527,7.021976423072162,0.0,7.305860032684009,3,7.315218389752975,0.0,0.0,7.315218389752975,1.0,1,1,1,1,4,4,0,0,0,1985.0,2.0,6.2709884318582985,3,0.0,4.007333185232471,0.0,0.0,4.948759890378168,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
10.887530386461101,1,8,5,2003,2003,5,3,4,3,7.2562972396906815,0.0,5.459585514144161,7.409136443920128,5,7.43307534889858,7.371489295214277,0.0,8.09559870137819,1.0,3,1,4,1,5,12,2,1,4,2003.0,3.0,6.735780014242327,3,6.222576268071369,3.6109179126442235,0.0,0.0,5.351858133476067,0.0,0.0,6,2010,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9.403849118160704,1,8,7,1988,2005,4,3,4,2,6.0591231955817975,0.0,4.890349128221754,6.327936783729196,4,6.985641817639206,6.511745329644728,0.0,7.4690838849212335,0.0,2,0,4,1,3,8,0,0,0,1988.0,2.0,6.200509174042691,3,5.786897381366707,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9.340929941679782,1,9,2,2010,2010,4,3,5,2,7.276556402718708,0.0,6.021023349349528,7.526717561352706,5,7.526717561352706,0.0,0.0,7.526717561352706,1.0,1,1,1,1,5,8,0,1,5,2010.0,3.0,6.727431724850855,3,4.736198448394496,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9.859483417038073,1,4,5,1951,1951,3,3,3,0,4.795790545596741,0.0,6.61338421837956,6.762729506931878,5,6.762729506931878,0.0,0.0,6.762729506931878,0.0,1,0,2,1,3,4,0,0,0,1951.0,2.0,5.993961427306568,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9.486152271857476,1,6,6,1978,1988,3,3,4,0,6.6732979677676525,5.0998664278242005,6.380122536899765,7.341483852363161,3,7.637234388789473,0.0,0.0,7.637234388789473,1.0,2,0,3,1,3,7,1,2,3,1978.0,2.0,6.2166061010848646,3,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.371778717853713,1,6,6,1977,1977,3,3,4,0,6.559615237493242,0.0,7.038783541388543,7.520234556474628,5,7.520234556474628,0.0,0.0,7.520234556474628,0.0,2,0,3,1,3,7,0,1,3,1977.0,2.0,6.304448802421981,3,0.0,4.812184355372417,0.0,0.0,0.0,0.0,0.0,1,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9.271059107010887,1,7,6,1974,1974,3,3,4,3,6.786716950605081,5.1298987149230735,0.0,6.960347729101308,3,7.068172000388043,0.0,0.0,7.068172000388043,1.0,2,0,3,1,4,6,0,2,3,1974.0,2.0,6.2709884318582985,3,0.0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,1,2010,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8.922791623969637,1,7,5,2000,2000,4,3,4,0,6.280395838960196,0.0,5.641907070938113,6.703188113240862,5,6.703188113240862,6.7580945044277305,0.0,7.423568444259168,1.0,2,1,3,1,4,7,0,0,0,2000.0,2.0,6.498282149476434,3,0.0,4.574710978503383,0.0,0.0,0.0,0.0,0.0,1,2010,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.32741204356202,1,6,7,1970,1970,3,3,3,0,6.3613024775729965,0.0,6.056784013228625,6.912742820493176,5,6.912742820493176,0.0,0.0,6.912742820493176,1.0,1,0,2,1,3,5,0,1,3,1970.0,2.0,6.175867270105761,3,0.0,0.0,0.0,0.0,0.0,0.0,6.55250788703459,3,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.436519311833914,1,5,6,1971,2008,3,3,3,0,6.5998704992128365,0.0,5.843544417031361,6.983789965258135,5,6.983789965258135,0.0,0.0,6.983789965258135,1.0,1,1,3,1,3,6,0,1,2,1971.0,2.0,6.2166061010848646,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.042040056544485,1,5,6,1968,1968,3,3,3,0,6.654152520183219,0.0,5.641907070938113,6.963189985870238,5,6.963189985870238,0.0,0.0,6.963189985870238,1.0,1,0,3,1,3,6,0,1,2,1968.0,1.0,5.720311776607412,3,0.0,4.454347296253506,5.220355825078324,0.0,0.0,0.0,0.0,7,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.036106025364846,1,4,5,1970,1970,3,3,3,0,6.690842277418564,4.3694478524670215,0.0,6.78332520060396,3,6.78332520060396,0.0,0.0,6.78332520060396,1.0,1,0,2,1,3,4,0,0,0,1970.0,2.0,6.26530121273771,3,5.484796933490657,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9.259225769705994,1,4,5,1971,1971,3,3,3,0,6.07073772800249,0.0,6.07073772800249,6.762729506931878,3,6.762729506931878,0.0,0.0,6.762729506931878,0.0,1,0,3,1,3,5,0,1,1,1976.6633035189786,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
8.675734219544788,1,7,5,1999,1999,4,3,4,0,6.958448393297656,0.0,5.872117789475416,7.2485040723706105,5,7.1989312406881725,0.0,0.0,7.1989312406881725,1.0,2,0,2,1,4,5,0,1,2,1999.0,2.0,6.238324625039509,3,5.318119993844216,4.23410650459726,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7.427144133408617,1,6,5,1971,1971,3,3,3,0,5.056245805348309,0.0,5.793013608384143,6.182084906716633,3,6.182084906716633,6.22455842927536,0.0,6.895682697747867,0.0,1,1,2,1,3,5,0,0,0,1971.0,1.0,5.579729825986222,3,5.62040086571715,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.427144133408617,1,5,5,1971,1971,3,3,3,0,5.7071102647488745,0.0,5.420534999272285,6.26530121273771,3,6.26530121273771,6.3421214187211525,0.0,6.996681488176539,0.0,1,1,3,1,3,6,0,0,0,1997.0,1.0,5.771441123130018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2010,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7.427144133408617,1,6,5,1971,1971,3,3,3,0,0.0,0.0,6.26530121273771,6.26530121273771,3,6.26530121273771,6.3421214187211525,0.0,6.996681488176539,0.0,1,1,3,1,3,6,0,0,0,1971.0,1.0,5.579729825986222,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2010,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8.304989580140361,1,6,5,1977,1977,3,3,4,0,5.8888779583328805,0.0,6.565264970035361,6.975413927455953,3,6.975413927455953,0.0,0.0,6.975413927455953,0.0,2,0,2,1,3,4,0,1,2,1977.0,2.0,6.089044875446848,3,0.0,4.02535169073515,0.0,0.0,5.111987788356544,0.0,0.0,7,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7.732369222284388,1,6,6,1975,1975,3,3,3,0,6.244166900663736,0.0,5.834810737062607,6.752270376141743,3,6.752270376141743,6.400257445308821,0.0,7.2841348061952065,0.0,2,1,3,1,4,6,0,1,3,1975.0,2.0,6.089044875446848,3,5.159055299214528,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
